,id,state_code,source,name,ward_code,category,subtype,management,education,poi_type,no_of_teachers,no_of_students,global_id,geometry
274,u_fc_poi_school.15114,KN,NMIS,Matan Fada Islamiyya School,KN2606,Primary,Primary,Public,Religious,School,,,24af3259-2095-4350-adcb-6f043fced005,POINT (8.243446 12.57524)
275,u_fc_poi_school.15206,KN,NMIS,Latealiyu Tarbiyatul Aulad Islamiya,KN4410,Primary,Primary,Public,Religious,School,,,24e246fb-ef25-436b-a35e-752c3c7681de,POINT (8.847091000000001 11.80665)
276,u_fc_poi_school.15225,SO,NMIS,Model Islam School,60701,Primary,Primary,Public,Religious,School,,,24ee50d6-53b1-4355-aed2-4509bb62be5c,POINT (5.2945302 13.4802749)
277,u_fc_poi_school.15290,KN,NMIS,Tahfizul Quran Islamiyya,KN3509,Primary,Standard,Public,Religious,School,,,25156118-40e2-4e21-8b80-d7cbb571b0bc,POINT (7.993729 12.05256)
278,u_fc_poi_school.15343,KT,OSGOF,Tagura Islamic School,42705,Other,Standard,Faith Based,Religious,School,,,253545ea-9917-4da8-8895-2f77b8ac916e,POINT (7.90703 13.04016)
279,u_fc_poi_school.15438,ZA,OSGOF,Islamiya School Boya,81303,Other,Standard,Faith Based,Religious,School,,,256b0877-d257-4d50-baea-1efc20b05681,POINT (6.86988 11.84029)
280,u_fc_poi_school.15490,KN,NMIS,Tahir Islamiya,KN0208,Primary,Primary,Public,Religious,School,,,258b68d1-4417-4498-9bbc-9302669358e9,POINT (8.995562 11.61216)
281,u_fc_poi_school.15509,KT,OSGOF,Arabic School Nasarawa,42009,Other,Standard,Faith Based,Religious,School,,,259a2715-ecb9-4373-98e7-e53c533abcec,POINT (7.84549 12.49647)
282,u_fc_poi_school.15521,KN,NMIS,Sakafatul Arabiyya Islamiyya School,KN2710,Primary,Primary,Public,Religious,School,,,259eeba0-6cdd-4bd8-be24-ad35bcf91984,POINT (8.430151 11.77282)
283,u_fc_poi_school.15600,KN,NMIS,Maraya Doguwa Islamiyya,KN2801,Primary,Primary,Public,Religious,School,,,25c9ee27-0115-4fbe-84d4-5d2faa2a3419,POINT (8.412928000000001 11.88853)
284,u_fc_poi_school.15642,BR,OSGOF,Quranic School,12703,Other,Standard,Faith Based,Religious,School,,,25e1b0d8-e4ee-4bf7-a0d6-73f3a8c33fe1,POINT (11.8258395 10.1200734)
285,u_fc_poi_school.15748,KN,NMIS,MaaAhad Sheikh Muhd Islamiyya,KN2505,Primary,Primary,Public,Religious,School,,,26247be7-9b2f-4f63-8b25-03e12a71c335,POINT (8.524581 11.95881)
286,u_fc_poi_school.15758,SO,NMIS,M Musa Katanga Islamiyya School,60908,Primary,Primary,Public,Religious,School,,,262b8bc8-d1e2-43de-b553-32596bf34663,POINT (6.4543443 13.2599689)
287,u_fc_poi_school.15776,KT,OSGOF,Ulumuddin Islamic School,41707,Other,Standard,Faith Based,Religious,School,,,2635aa32-c591-445e-a7f1-a7d0628e374e,POINT (7.84133 11.6642)
288,u_fc_poi_school.15789,NI,NMIS,Almurshday Islamic School,NISMKW10,Primary,Primary,Public,Religious,School,,,263e5034-efe2-4098-aa45-24b001d21f67,POINT (4.7801632 9.3057686)
289,u_fc_poi_school.15807,KN,NMIS,Sabilul Rashad Islamiyya,KN3509,Primary,Primary,Public,Religious,School,,,26483080-881a-4f90-b217-695b30257a59,POINT (7.998162 12.04913)
290,u_fc_poi_school.15910,KN,NMIS,G Biyar Primary School,KN3610,Primary,Primary,Private,Religious,School,,,268326b4-da53-4cb4-a9df-2150ac62686a,POINT (8.808818 11.24862)
291,u_fc_poi_school.15911,KT,NMIS,Sabuwar Kasa Islammiya,41710,Primary,Primary,Public,Religious,School,,,268333b5-57b0-4c38-92c7-20d09355cfff,POINT (7.6721209 11.5535349)
292,u_fc_poi_school.16024,AD,NMIS,Futuhul Islam Primary School,ADSJAD11,Primary,Primary,Private,Religious,School,,,26cb8db7-4df7-4d8a-a467-bff69a872c15,POINT (12.382885 8.626480000000001)
293,u_fc_poi_school.16052,KT,NMIS,Nural Adfal Islamiyya Duba,40308,Primary,Primary,Public,Religious,School,,,26dea6ca-6471-489a-a86b-82e7ac06d3d6,POINT (7.265299 12.8431871)
294,u_fc_poi_school.16096,NA,NMIS,Nomadic Primary School Gidan Yusuf,NASWAM02,Primary,Primary,Public,Religious,School,,,26f571b2-b0b3-44e5-a0a2-292286e4918d,POINT (8.616711 9.073774999999999)
295,u_fc_poi_school.16113,AD,NMIS,Tarbiyatul Islamiya,ADSGYL06,Primary,Primary,Private,Religious,School,,,26ffc026-bb94-4eb9-a541-61ab9611bd08,POINT (13.256353 10.267227)
296,u_fc_poi_school.16136,KN,NMIS,Tarbiyyatul Aulad Islamiyya Dundun,KN0105,Primary,Primary,Public,Religious,School,,,270d0847-4d3d-4819-86b9-8433d1e36a75,POINT (9.033177999999999 11.9301)
297,u_fc_poi_school.16336,KN,NMIS,Ishaq Saleh Islamiyya School,KN1009,Primary,Primary,Public,Religious,School,,,2796a149-0d25-4d4d-a59a-75da604c9eab,POINT (8.314315000000001 12.12565)
298,u_fc_poi_school.16339,JI,NMIS,Government Girls Arabic Senior School,JI0301,Secondary,Senior,Public,Religious,School,,,27971e24-ea73-481a-a62c-487cdf715b01,POINT (9.4643002 11.4542999)
299,u_fc_poi_school.16362,KN,NMIS,Tarbiyatul Aulad Daganawa Islamiya,KN0606,Primary,Primary,Public,Religious,School,,,27a4b53d-5ef2-4aa2-b689-ba806b3fa355,POINT (8.542953000000001 11.75973)
300,u_fc_poi_school.16385,KN,NMIS,Al Ihsan Islamiyya,KN3808,Other,Other,Public,Religious,School,,,27b288c8-cd5f-404d-bf5d-d5d9e21d7a1c,POINT (8.568298 11.95517)
301,u_fc_poi_school.16487,SO,NMIS,Magonho Islamiyya,61904,Primary,Primary,Private,Religious,School,,,27f1b164-a6f6-4058-a2f5-0751f2af820f,POINT (4.9450293 13.5050802)
302,u_fc_poi_school.16511,KN,NMIS,Madarasatul Aliyatul Islamiyya,KN0308,Primary,Primary,Public,Religious,School,,,27ffbfc8-597e-484b-b493-54286ba9eb18,POINT (8.166772999999999 12.07248)
303,u_fc_poi_school.16554,KN,NMIS,Nurul Islamiyya School,KN3608,Primary,Primary,Public,Religious,School,,,28165e8c-7b0a-43df-a67b-6c92b958e072,POINT (8.997419000000001 11.38459)
304,u_fc_poi_school.16657,KN,NMIS,Kwarin Kudu Islamiyya,KN1706,Primary,Primary,Public,Religious,School,,,28539abe-45a5-4596-88cb-2ac794ecfd08,POINT (8.736281999999999 12.10218)
305,u_fc_poi_school.16698,ZA,OSGOF,Islamiaya School Tafkun Kazai,81311,Other,Standard,Faith Based,Religious,School,,,28759525-0880-4e21-999e-f4a67cb8393f,POINT (7.10147 12.03271)
306,u_fc_poi_school.16741,SO,NMIS,Gudurega Islamia School,62305,Tertiary,Adult Education,Public,Religious,School,,,288e912c-b136-4479-a8bc-707e8943ba22,POINT (4.9300383 12.6690035)
307,u_fc_poi_school.16761,KN,NMIS,Thaqafa Islamiyya,KN1204,Primary,Primary,Public,Religious,School,,,289cf2e4-77ef-449c-b237-123fb66e0cd5,POINT (8.526704000000001 12.00836)
308,u_fc_poi_school.16773,KN,NMIS,Saadatul Adabiya Islamiyya,KN4102,Primary,Primary,Public,Religious,School,,,28a4a740-2b5a-4cc9-a4fe-65176bf357e2,POINT (8.724835000000001 11.39141)
309,u_fc_poi_school.16801,SO,NMIS,Makarantar Mallam Rufai Bunyagadi,60406,Primary,Standard,Private,Religious,School,,,28b80ee0-6f5a-4481-8107-e4e4333f5f6d,POINT (5.6009084 13.7552583)
310,u_fc_poi_school.16910,KT,NMIS,Twangayar Malam Salmanu Na Maska Primary School,42104,Primary,Primary,Public,Religious,School,,,28f95a15-cfb8-4782-aed3-900313cc2cf9,POINT (7.6118563 12.9870482)
311,u_fc_poi_school.17028,KN,NMIS,Kuririya Islamiyya,KN4006,Primary,Primary,Public,Religious,School,,,293c58f5-20fb-471d-a4ef-9ede5f8f1cd4,POINT (8.068193000000001 12.30482)
312,u_fc_poi_school.17069,ZA,OSGOF,Gegeta Islamiya School Gegeta,81404,Other,Standard,Faith Based,Religious,School,,,29551df7-745f-4041-8f47-ce8c897df186,POINT (6.69687 12.6591)
313,u_fc_poi_school.17272,SO,NMIS,Katami Islamiyya Tudun Wada Shiyar Boko,61507,Primary,Primary,Private,Religious,School,,,29e925ff-1674-41d1-96a5-c0bcde28e7e9,POINT (4.7353891 12.9416714)
314,u_fc_poi_school.17294,KD,NMIS,Islamiya Primary School,KD2110,Primary,Primary,Public,Religious,School,,,29f6fc54-03a6-4b59-874c-c8dfd3d3e171,POINT (8.062554 11.0794491)
315,u_fc_poi_school.17297,KN,NMIS,Zainab Islamiyya,KN1910,Primary,Primary,Public,Religious,School,,,29f94610-6751-416e-be48-b72db1f142ad,POINT (8.00704 11.96973)
316,u_fc_poi_school.17309,KN,NMIS,Zugachi Islamiya,KN1311,Primary,Primary,Public,Religious,School,,,29fdd8d5-0624-4709-85f5-94c3ac8f95c0,POINT (8.850821 12.06116)
317,u_fc_poi_school.17374,KN,NMIS,Kayarda Islamiya School,KN3701,Primary,Primary,Public,Religious,School,,,2a217743-35af-4ef7-bf8e-c0a39c0f872a,POINT (9.124806 11.37863)
318,u_fc_poi_school.17384,KN,NMIS,Nurulhuda Islamiyya Daddarawa,KN4001,Primary,Primary,Public,Religious,School,,,2a266c5a-474b-4683-a14a-35a9bbba7a0c,POINT (8.073449999999999 12.23526)
319,u_fc_poi_school.17407,KT,OSGOF,Islamiyya School Gobirawa,41808,Other,Standard,Faith Based,Religious,School,,,2a32eba9-9605-49bf-bf36-751d5c5f586b,POINT (7.68543 13.15682)
320,u_fc_poi_school.17419,KT,OSGOF,Arabic School Walawa,42008,Other,Standard,Faith Based,Religious,School,,,2a397fac-9bcd-4daf-afa2-c19822889ac3,POINT (7.75937 12.31836)
321,u_fc_poi_school.17536,OG,NMIS,Efire Community School,OGSWSD07,Primary,Primary,Public,Religious,School,,,2a82f9c4-5fce-4172-8e6d-b12b9325d64c,POINT (4.4197692 6.4962016)
322,u_fc_poi_school.17666,KT,NMIS,Madarasatul Tarbiyatul Awladul Islam,40906,Primary,Primary,Public,Religious,School,,,2ac743e2-26b2-439f-ae99-c2c118712ccc,POINT (7.3462726 12.1953271)
323,u_fc_poi_school.17697,KN,NMIS,Bakaji Islamiyya Primary School,KN3504,Primary,Primary,Public,Religious,School,,,2ada3944-64b1-4c1e-8ed1-3e9499304d01,POINT (7.874295 12.12744)
324,u_fc_poi_school.17715,KN,NMIS,Karabawa Islamiyya School,KN4007,Primary,Primary,Public,Religious,School,,,2ae5599d-eb1d-4806-9c84-a4494a8c8d17,POINT (7.969526 12.29202)
325,u_fc_poi_school.17739,KT,NMIS,Islamic School,43410,Primary,Primary,Public,Religious,School,,,2af1b26f-0c22-49d7-a4ec-a3b1a814e90d,POINT (8.4888876 13.0510409)
326,u_fc_poi_school.17757,SO,NMIS,Nurul Hidaya Islamiyya,61307,Primary,Pre Primary,Private,Religious,School,,,2b0143aa-bb15-482d-a1ec-c437217faabd,POINT (6.3236116 13.5619906)
327,u_fc_poi_school.17801,ZA,OSGOF,Makarantar Mallam Dahiru Gidan Oho,81404,Other,Standard,Faith Based,Religious,School,,,2b18f6e0-2aaa-461f-adf1-ba60b2933fb0,POINT (6.58706 12.67574)
328,u_fc_poi_school.17819,KN,NMIS,Madarin Mata Islamiyya School,KN4310,Primary,Primary,Public,Religious,School,,,2b239367-7987-487e-a9b5-6484a921298e,POINT (8.740055 11.9071)
329,u_fc_poi_school.17839,KT,NMIS,Rhiyadul Quran School,40708,Primary,Pre Primary,Public,Religious,School,,,2b3213ca-7531-4eae-908f-4baffd71e25c,POINT (7.242311 11.5009002)
330,u_fc_poi_school.17855,KN,NMIS,Riyadul Quran Islamic School Takalma,KN2710,Primary,Primary,Public,Religious,School,,,2b3c526e-bd63-42a9-9db6-cba73b82bc23,POINT (8.430553 11.77411)
331,u_fc_poi_school.17860,KN,NMIS,Kwardagwalle Islamiya,KN4005,Primary,Primary,Public,Religious,School,,,2b3d78fa-d930-45c4-8b2b-18690726ebc8,POINT (8.052277 12.36137)
332,u_fc_poi_school.17874,ZA,OSGOF,Islamiya School Gidan Tudu Gidan Tudu,81402,Other,Standard,Faith Based,Religious,School,,,2b43c07c-2715-45f9-8103-aef6025801c3,POINT (6.48896 12.79144)
333,u_fc_poi_school.17912,KN,NMIS,Sara Karama Islamiyya,KN2809,Primary,Primary,Public,Religious,School,,,2b5d5867-a7ef-46ea-a3dc-0be3386a6306,POINT (8.394907 11.8721)
334,u_fc_poi_school.17937,KN,NMIS,Dr Hassan Gwarzo,KN3104,Primary,Primary,Public,Religious,School,,,2b6a4a33-9dd1-4876-bb87-fad0445b66b7,POINT (8.562882 11.99973)
335,u_fc_poi_school.18072,KN,NMIS,Government Girls Arabic Secondary School Dambatta,KN0803,Secondary,Standard,Public,Religious,School,,,2bc1a0a1-2aae-4b02-9e51-565fe2ecc12e,POINT (8.510934000000001 12.43483)
336,u_fc_poi_school.18114,KT,OSGOF,Isilamiyya School Gidan Mutum Daya,42310,Other,Standard,Faith Based,Religious,School,,,2bd1fc06-b511-4cee-bbbd-0d2c4a547ebe,POINT (7.90021 12.35745)
337,u_fc_poi_school.18197,KN,NMIS,Korawa Islamiya,KN0606,Primary,Primary,Public,Religious,School,,,2c07ac35-9e44-43f3-a337-0ef7424e09aa,POINT (8.550288 11.739)
338,u_fc_poi_school.18264,SO,NMIS,Madaratul Kofar Giwa,62209,Primary,Pre Primary,Public,Religious,School,,,2c30810d-8f4a-4a4d-851e-de8abdfa8cbd,POINT (5.4252867 13.2948478)
339,u_fc_poi_school.18290,SO,NMIS,Makarantar Liman Labbo Islamiyya,60405,Primary,Primary,Private,Religious,School,,,2c3e4d88-84f0-48ed-a60b-e85f9c0a8871,POINT (5.7249509 13.6873317)
340,u_fc_poi_school.18305,KN,NMIS,Abdullahi Maikano Tahfee,KN1506,Other,Other,Public,Religious,School,,,2c45249a-9524-48b6-a84b-2216f3c5b09f,POINT (8.375168 11.69154)
341,u_fc_poi_school.18380,KT,NMIS,Ungwan Najuri Islamiyya,40906,Primary,Primary,Public,Religious,School,,,2c72afd9-b593-4411-a437-3e80826b67f9,POINT (7.3442807 12.1816405)
342,u_fc_poi_school.18409,KN,NMIS,Tahaqiqul Llmi Turawa Islamiyya,KN2207,Primary,Primary,Public,Religious,School,,,2c7dbcb1-dfd1-4972-907b-8c4928353273,POINT (8.045412000000001 11.69365)
343,u_fc_poi_school.18436,KN,NMIS,Bugaji Islamiyya,KN4005,Primary,Primary,Public,Religious,School,,,2c9475f6-1c82-4ed6-a710-a1dcb4158964,POINT (8.006106000000001 12.31305)
344,u_fc_poi_school.18453,KN,NMIS,Sabilul Rashad Islamiyya Primary Achool,KN1609,Primary,Primary,Public,Religious,School,,,2c9fa5c0-fe02-4860-9155-3e6d6dbc9d3b,POINT (8.930866 11.84347)
345,u_fc_poi_school.18653,KN,NMIS,Kwanar Lamba Islamiyya,KN0507,Primary,Primary,Public,Religious,School,,,2d1d1438-72d0-423f-ab42-e28f13b3710d,POINT (8.15105 12.33862)
346,u_fc_poi_school.18659,KT,NMIS,Makarantar Malam Garba Kangiwa,43008,Primary,Primary,Public,Religious,School,,,2d2083f9-8d42-4caf-ad5f-df1e63707ab0,POINT (7.7112511 12.8508761)
347,u_fc_poi_school.18662,NI,OSGOF,Mallam Wajuu Islamic School Bakin Kasuwa B,NISBMG06,Other,Standard,Faith Based,Religious,School,,,2d22c362-841c-4efe-8abe-d421a61f92f4,POINT (6.01465 10.13485)
348,u_fc_poi_school.18678,KN,NMIS,Ungwa Rimi Islamiyya,KN3911,Primary,Primary,Public,Religious,School,,,2d2b20d5-d4a6-43ca-9d10-23a39bf72adf,POINT (8.340247 11.98018)
349,u_fc_poi_school.18738,KN,NMIS,Lawan Shehu Islamiyya Kasco,KN0502,Primary,Primary,Public,Religious,School,,,2d51af16-c76b-40cc-aa68-d59c7cb16888,POINT (8.244187999999999 12.23171)
350,u_fc_poi_school.18784,KN,NMIS,Tarbiyyatul Addafal Islamiyya,KN3510,Primary,Primary,Public,Religious,School,,,2d6f63b8-8f29-4d4e-9b86-ab4d9ec723d0,POINT (7.910096 11.98578)
351,u_fc_poi_school.18797,KN,NMIS,Mesar Tudu Islamiyya School,KN1706,Primary,Primary,Public,Religious,School,,,2d772f65-3c04-43a9-a82e-a173aff823ad,POINT (8.723663999999999 12.12316)
352,u_fc_poi_school.18798,NI,OSGOF,Nagwamatse C Of Arts And Islamic Aso Rock,NISKNT09,Other,Standard,Faith Based,Religious,School,,,2d776d99-5fd2-405b-8ef1-43b23fe64c11,POINT (5.5072 10.42487)
353,u_fc_poi_school.18811,KD,OSGOF,Evangelical Reform Church Of Christ Thelogical College,KD2004,Secondary,Senior,Faith Based,Religious,School,,,2d82d02f-c13c-48fb-a544-0dc1d4f18308,POINT (8.5428224 9.340627100000001)
354,u_fc_poi_school.18895,KN,NMIS,Nurulhuda Islamiyya,KN0914,Primary,Primary,Public,Religious,School,,,2dbd5c74-d3db-4e84-a787-a5a6732bf35c,POINT (8.653509 11.89335)
355,u_fc_poi_school.18896,KN,NMIS,Yanshauni Islamiyya School,KN4311,Primary,Primary,Public,Religious,School,,,2dbde9a4-add9-40ee-8300-1f2bd930c31b,POINT (8.669241 11.94561)
356,u_fc_poi_school.19201,KN,NMIS,W Gabasawa Islamiyyaa,KN2002,Primary,Primary,Public,Religious,School,,,2e729c6e-0fa9-47fb-b129-80043ff593ea,POINT (8.222106999999999 11.89142)
357,u_fc_poi_school.19223,KN,NMIS,Yalwa Islamiyya,KN3311,Primary,Primary,Public,Religious,School,,,2e7ed09d-16e4-4197-bc10-48ee5f8c1ba5,POINT (8.311707 11.94706)
358,u_fc_poi_school.19261,KT,NMIS,Hisburrahim Dantankari Primary School,40704,Primary,Pre Primary,Public,Religious,School,,,2e9b19d4-2aeb-46b3-9fb4-0f521d97022f,POINT (7.1573728 11.4444226)
359,u_fc_poi_school.19366,KN,NMIS,Jibgs Dashi Islamiyya Primary,KN0403,Primary,Primary,Public,Religious,School,,,2ed43ffd-3548-4556-a950-b3ac4918ccf1,POINT (8.243525999999999 11.69781)
360,u_fc_poi_school.19434,KN,NMIS,Wambanto Islamiyya School,KN4307,Primary,Primary,Public,Religious,School,,,2efab885-724d-4347-9060-6317fcb8fa77,POINT (8.833361999999999 11.85642)
361,u_fc_poi_school.19438,KT,NMIS,Makarantar Malam Lawal Tudun Wada,43008,Primary,Primary,Public,Religious,School,,,2efdda9f-ccbb-4354-a0e9-597acc1fa03d,POINT (7.708604 12.8529704)
362,u_fc_poi_school.19482,KN,NMIS,Madarasatul Tahafizul Quran,KN0511,Primary,Primary,Public,Religious,School,,,2f1fd85d-3cee-44fb-937e-5533ae6bd634,POINT (8.423876999999999 12.29892)
363,u_fc_poi_school.19508,KN,NMIS,Saidu Quranic Sambauna,KN3001,Primary,Primary,Public,Religious,School,,,2f325b6f-a8de-4000-beb9-dd5061845e04,POINT (8.595294000000001 12.12757)
364,u_fc_poi_school.19514,KW,NMIS,Nurudeen Islam Primary School,KWSKSB04,Primary,Standard,Private,Religious,School,,,2f348012-9f56-4366-9724-9b0c2ca6db55,POINT (3.153399 8.855638000000001)
365,u_fc_poi_school.19518,KT,OSGOF,Isilamiyya School,42306,Other,Standard,Faith Based,Religious,School,,,2f358aaf-6ea1-49af-b59a-da906e0ac520,POINT (7.8737314 12.4706898)
366,u_fc_poi_school.19547,KN,NMIS,Zinatul Hayatu Islamiyya,KN0905,Primary,Primary,Public,Religious,School,,,2f47a4d6-7934-4bee-9cc7-6a5039b9c414,POINT (8.675106 11.77541)
367,u_fc_poi_school.19637,JI,OSGOF,Islamic Education,JI1104,Other,Standard,Faith Based,Religious,School,,,2f80f0e5-9801-46ba-b8cd-b0663413bff1,POINT (9.9050783 11.1930716)
368,u_fc_poi_school.19649,KT,NMIS,Gazari Islamiyya,40306,Primary,Primary,Public,Religious,School,,,2f86232b-56fc-42e5-87bc-6f1da9478814,POINT (7.3532992 12.7322757)
369,u_fc_poi_school.19724,KN,NMIS,Government Girls Arabic Senior Secondary School,KN0503,Secondary,Senior,Public,Religious,School,,,2fb3e1bb-b3bb-404f-ab18-0432863856b2,POINT (8.114139 12.34363)
370,u_fc_poi_school.19750,KN,NMIS,Tahafizul Quran Islamiyyah School Sauna,KN3109,Primary,Standard,Public,Religious,School,,,2fbff626-4dc3-41b3-aec0-303a1efe6d61,POINT (8.595364999999999 12.01693)
371,u_fc_poi_school.19769,KT,NMIS,Madaratul Amammali Binuril Ilimi Gobirawa,40907,Primary,Primary,Public,Religious,School,,,2fceb8f6-b31b-44cd-931c-2ced6a273aa9,POINT (7.2507166 12.1984763)
372,u_fc_poi_school.19821,KN,NMIS,Yardado Islamiyya,KN3704,Primary,Primary,Public,Religious,School,,,2ff13bf4-ff0f-4a1b-88b8-c6eacd7cf659,POINT (9.149345 11.49078)
373,u_fc_poi_school.19840,KN,NMIS,Ulumiddeen Islamiyya,KN0108,Primary,Primary,Public,Religious,School,,,2ffb550b-6daf-468e-bcc5-a1b05d494fa2,POINT (9.063390999999999 11.97116)
374,u_fc_poi_school.19902,SO,NMIS,Shabra Islamic School,61510,Primary,Primary,Private,Religious,School,,,301dfa2a-2d0d-4250-9caa-4271a059e896,POINT (5.0013934 13.0391312)
375,u_fc_poi_school.19911,KN,NMIS,Hidayatul Hausawa,KN1804,Other,Other,Public,Religious,School,,,3021a190-4e45-499f-955a-d8fd3fa1eefd,POINT (8.510021 11.98916)
376,u_fc_poi_school.19921,KN,NMIS,Rinjin Kantu Islamiyya School,KN4005,Primary,Primary,Public,Religious,School,,,3029c530-83fb-4091-a844-3c7dbc545005,POINT (8.073880000000001 12.26635)
377,u_fc_poi_school.19964,NI,NMIS,Nuru Ifahida Islamic,NISKUG10,Tertiary,Adult Education,Private,Religious,School,,,304aab12-95cf-4b6c-afcd-115edfdde4c2,POINT (5.5993849 9.2036462)
378,u_fc_poi_school.19976,KN,NMIS,Sayasaya Islamiya Prim School,KN2303,Primary,Primary,Public,Religious,School,,,3053d56d-b8c8-4ac0-a20d-aa74d3d09655,POINT (8.667968999999999 11.39221)
379,u_fc_poi_school.20070,TA,NMIS,Ansarul Islam Primary School,TRSBBB01,Primary,Primary,Private,Religious,School,,,308a65ce-0f23-4d26-9c11-d1a155aeea35,POINT (10.135934 8.536007)
380,u_fc_poi_school.20211,KT,NMIS,Dogon Gida Islamiyya,40904,Primary,Primary,Public,Religious,School,,,30d9c0b6-588a-4572-8994-e5bf1b0e3b49,POINT (7.33318 12.2607051)
381,u_fc_poi_school.20318,KN,NMIS,Hajatul Islamiya Primary,KN0903,Primary,Primary,Faith Based,Religious,School,,,311c6b27-0e43-446a-9796-5d9ffe9f036c,POINT (8.562359000000001 11.84347)
382,u_fc_poi_school.20396,ZA,NMIS,Tahfizul Quran,80709,Primary,Primary,Private,Religious,School,,,314a3a2c-9c5b-45f9-9027-d1a52c097367,POINT (6.6879195 12.1591893)
383,u_fc_poi_school.20431,KN,NMIS,Sabuwar Unguwar Gwangwan Islamiyya,KN3404,Primary,Primary,Public,Religious,School,,,31615851-edc1-4360-af41-102d0a8fadf9,POINT (7.75087 11.48209)
384,u_fc_poi_school.20542,KN,NMIS,Kwami Islamiyya School,KN3907,Primary,Primary,Public,Religious,School,,,31a8b723-faf4-406a-b0a1-2e11f7c88221,POINT (8.307458 12.02044)
385,u_fc_poi_school.20659,KN,NMIS,Islamiya Takama,KN3507,Primary,Primary,Public,Religious,School,,,31e76404-7179-4faf-a5df-7f6ff3b5e646,POINT (8.056034 12.01199)
386,u_fc_poi_school.20724,KN,NMIS,Nurul Huda Islamiya,KN3002,Primary,Primary,Public,Religious,School,,,3211548d-a3d0-406c-9a50-8fd07b610a83,POINT (8.603225999999999 12.15615)
387,u_fc_poi_school.20830,KN,NMIS,Imam MaaAruf Islam School,KN0909,Other,Other,Public,Religious,School,,,32533306-d6aa-4f44-9a11-9a84f1c1f7eb,POINT (8.530605 11.86868)
388,u_fc_poi_school.20900,ZA,OSGOF,Makarantan Liman Rabiu Yaluwa,81402,Other,Standard,Faith Based,Religious,School,,,3281f7d6-284c-4983-b9a0-3f929b168af4,POINT (6.49664 12.79134)
389,u_fc_poi_school.20885,KT,NMIS,Makarantar Malam Hassan Na Daura,43001,Primary,Primary,Public,Religious,School,,,327bd4d0-f37e-434e-b7a1-c1f792f856df,POINT (7.6627095 12.8753348)
390,u_fc_poi_school.20890,SO,NMIS,Mallam Bawa Islamia School,62307,Tertiary,Adult Education,Private,Religious,School,,,327e590f-cd97-41bf-a109-28c0e9565761,POINT (5.0689716 12.7103144)
391,u_fc_poi_school.20899,KN,NMIS,H Zulai Tarbiyatul Islamic School,KN0304,Other,Other,Public,Religious,School,,,3281e0fc-b4ce-4a45-8af1-d351051c8ec1,POINT (8.068353999999999 12.15151)
392,u_fc_poi_school.20910,KN,NMIS,Tarai Arewa Islamiyya Prim School,KN2309,Primary,Primary,Public,Religious,School,,,32883ea6-4d91-41ba-8099-afac5d24d220,POINT (8.673838999999999 11.50789)
393,u_fc_poi_school.20940,KN,NMIS,Sidi Abubakar School Of Tahfizul Quran,KN0703,Primary,Primary,Public,Religious,School,,,329d58a4-6f06-40cb-b0f4-0c02f5162191,POINT (8.509109 12.00634)
394,u_fc_poi_school.20965,KN,NMIS,Kumbo Islamiya School,KN1305,Primary,Primary,Public,Religious,School,,,32ad22ef-98e7-43b4-96f0-90ba041f8c9b,POINT (8.883089999999999 12.20271)
395,u_fc_poi_school.21170,KT,NMIS,Duza Islamiyya,42310,Primary,Primary,Public,Religious,School,,,33351db5-e395-49d5-aff7-7d294a08b993,POINT (7.8048721 12.3633784)
396,u_fc_poi_school.21202,SO,NMIS,Kwagyal Quranic School 2,61503,Tertiary,Adult Education,Private,Religious,School,,,3347314c-07aa-4f5d-b6b7-5e1863f3dd61,POINT (4.837603 12.9413941)
397,u_fc_poi_school.21307,KN,NMIS,Tafashiya Mahauta Islamiyya,KN4003,Primary,Primary,Public,Religious,School,,,33881dc5-e8da-4871-9bf5-b5743d83c26a,POINT (8.073242 12.22358)
398,u_fc_poi_school.21484,KN,NMIS,Kakume Islamiyya,KN1106,Primary,Primary,Public,Religious,School,,,33f3d149-1907-4370-9926-dca6a6a0da08,POINT (8.735141 10.74614)
399,u_fc_poi_school.21524,KN,NMIS,Idirisiyya Islamiyya,KN3104,Other,Other,Faith Based,Religious,School,,,34043a7d-6df8-4aeb-9958-3302597913b9,POINT (8.574820000000001 11.97684)
400,u_fc_poi_school.21552,KN,NMIS,Government Girls Arabic Junior Secondary Secondary School,KN2111,Secondary,Junior,Public,Religious,School,,,341a5131-1e51-4dff-ab1a-e8b033b1985e,POINT (8.527051 11.99285)
401,u_fc_poi_school.21586,SO,NMIS,Ihya Us Sunnah Islamiyya School,62201,Primary,Pre Primary,Private,Religious,School,,,342bf299-8bab-4734-9032-d500afe3288c,POINT (5.3956535 13.1695903)
402,u_fc_poi_school.21657,KN,NMIS,Nurul Aulad Goforo Islamiya,KN1702,Primary,Primary,Public,Religious,School,,,345362f6-1aa2-449d-a2fd-2aa108ddb3a8,POINT (8.747210000000001 12.02286)
403,u_fc_poi_school.21663,PL,OSGOF,Jibwis Islamic School,PLSMGU14,Primary,Primary,Faith Based,Religious,School,,,345607d9-f00d-4fa5-a6e3-8bc340bcf22e,POINT (9.160209999999999 9.588660000000001)
404,u_fc_poi_school.21687,KN,NMIS,Jaulere Islamiyya,KN3509,Primary,Primary,Public,Religious,School,,,3460c5e0-0aad-485f-b5a5-1359b81fcf15,POINT (7.976618 12.01941)
